scenario,controller,seed,ttime,North_CO2,East_CO2,vehicles_NS,vehicles_EW,observed_NS,observed_EW,bus_count_NS,bus_count_EW,phase,idle_time_NS,idle_time_EW
1,Active Inference,1,1070.0,52509.408505011066,85601.39824246799,10,7,10,7,2,2,0,70.0,0.0
1,Active Inference,1,1080.0,14609.163970983303,50095.01084370828,3,11,3,11,1,2,2,0.0,5.0
1,Active Inference,1,1090.0,24335.13419737682,46000.66969788246,5,7,5,6,1,0,2,7.0,0.0
1,Active Inference,1,1100.0,26911.2361535816,89674.79427530606,7,8,6,8,2,0,2,31.0,0.0
1,Active Inference,1,1110.0,48177.04178388066,75684.46505068439,11,10,11,10,2,1,2,72.0,0.0
1,Active Inference,1,1120.0,31136.825274139526,50476.4935038155,12,9,12,8,2,1,0,134.0,0.0
1,Active Inference,1,1130.0,23924.783133772864,61873.735729347856,5,16,5,13,0,1,2,0.0,34.0
1,Active Inference,1,1140.0,25038.29326817386,64297.755351818094,7,10,7,9,0,1,0,10.0,0.0
1,Active Inference,1,1150.0,55006.36908023842,100869.99471681987,6,16,6,13,1,3,2,0.0,14.0
1,Active Inference,1,1160.0,59268.882728231,50305.458442207426,8,10,8,10,1,2,2,3.0,0.0
1,Active Inference,1,1170.0,32268.416353609337,40970.90610400762,10,10,9,10,1,0,0,32.0,0.0
1,Active Inference,1,1180.0,23050.79414296068,47372.41358847149,5,14,5,13,0,0,0,0.0,24.0
1,Active Inference,1,1190.0,11391.085377446125,64524.91470399419,5,21,5,19,0,1,0,0.0,96.0
1,Active Inference,1,1200.0,29444.32062616338,81133.52940086089,6,28,6,23,0,1,2,0.0,222.0
1,Active Inference,1,1210.0,70103.00275121322,134986.33484308573,12,20,12,16,2,3,2,6.0,0.0
1,Active Inference,1,1220.0,60584.762295949135,119485.92832392146,16,15,15,15,3,3,0,47.0,0.0
1,Active Inference,1,1230.0,76059.66699852922,90771.59932059672,10,20,9,18,1,4,2,0.0,22.0
1,Active Inference,1,1240.0,79372.90040929015,88199.76521416706,13,16,13,15,2,2,0,22.0,0.0
1,Active Inference,1,1250.0,62586.35375163829,84018.44754451084,9,21,9,17,2,2,2,0.0,30.0
1,Active Inference,1,1260.0,72501.2607345956,68648.29105833746,13,14,13,11,2,1,0,26.0,0.0
1,Active Inference,1,1270.0,76390.01181234785,103727.25026645165,9,20,9,15,2,2,2,0.0,37.0
1,Active Inference,1,1280.0,52857.15660864604,63148.51399160865,12,14,11,12,2,2,0,15.0,0.0
1,Active Inference,1,1290.0,45954.64345141151,95782.26833888527,6,20,6,18,0,2,0,0.0,28.0
1,Active Inference,1,1300.0,32743.41963400605,112159.81753056557,8,26,8,23,0,3,2,0.0,132.0
1,Active Inference,1,1310.0,25299.007444338193,123400.18524683011,9,19,8,16,0,2,0,26.0,0.0
1,Active Inference,1,1320.0,25535.463156029822,104836.16418577387,4,25,4,21,0,2,2,0.0,51.0
1,Active Inference,1,1330.0,17435.337113885307,100683.9471075912,5,16,5,15,0,2,2,2.0,0.0
1,Active Inference,1,1340.0,25999.16779636319,49794.49285855428,9,10,9,10,0,1,2,22.0,0.0
1,Active Inference,1,1350.0,28674.042521425727,30125.04819428083,12,9,12,9,0,0,0,65.0,0.0
1,Active Inference,1,1360.0,61134.77360063936,40936.650859739886,7,13,7,13,1,0,0,0.0,8.0
1,Active Inference,1,1370.0,74988.47580212036,49064.46770632272,7,17,7,16,1,0,2,0.0,61.0
1,Active Inference,1,1380.0,56850.52560666699,43129.93328045424,7,7,6,7,1,0,0,4.0,0.0
1,Active Inference,1,1390.0,23973.903763733382,58557.55737556885,4,12,4,12,1,1,0,0.0,8.0
1,Active Inference,1,1400.0,24928.904972224424,83369.91547948295,5,17,5,15,2,1,2,0.0,61.0
1,Active Inference,1,1410.0,45730.30594754484,106409.30086574367,9,10,8,9,3,2,0,11.0,0.0
1,Active Inference,1,1420.0,66161.4570688893,76219.73422288583,7,15,7,15,1,3,2,0.0,18.0
1,Active Inference,1,1430.0,61054.26362301122,28804.549653227983,11,7,11,6,1,1,2,22.0,0.0
1,Active Inference,1,1440.0,38787.70861613556,21908.914544891602,12,5,11,5,1,1,0,65.0,0.0
1,Active Inference,1,1450.0,40834.94906561179,36668.99794928661,4,9,4,8,0,1,0,0.0,5.0
1,Active Inference,1,1460.0,21938.609794129243,44105.242959255294,4,14,4,12,0,1,0,0.0,45.0
1,Active Inference,1,1470.0,53588.311792652006,99372.55839331879,6,19,6,18,2,2,2,0.0,130.0
1,Active Inference,1,1480.0,26352.605908931095,40800.127596464474,6,8,6,8,2,2,0,7.0,0.0
1,Active Inference,1,1490.0,19140.23095685537,84764.19027309827,3,13,3,13,1,2,0,0.0,26.0
1,Active Inference,1,1500.0,44156.42426507327,117466.44682408843,5,19,4,18,2,5,2,0.0,91.0
1,Active Inference,1,1510.0,31601.47443668351,72766.82432062537,7,13,6,11,2,4,2,4.0,0.0
1,Active Inference,1,1520.0,50940.54039916416,38111.64516950776,9,9,9,9,2,2,2,42.0,0.0
1,Active Inference,1,1530.0,35011.60379114334,81335.56710984967,11,8,11,8,2,2,0,93.0,0.0
1,Active Inference,1,1540.0,18903.9519181654,62557.81475871944,5,12,5,12,0,2,2,0.0,1.0
1,Active Inference,1,1550.0,45665.865321914316,51806.54472308489,7,6,7,6,1,0,2,11.0,0.0
1,Active Inference,1,1560.0,40431.20774204309,48288.3451988013,8,6,7,5,1,0,0,37.0,0.0
1,Active Inference,1,1570.0,32743.894522566683,57488.64004757408,5,11,5,11,1,0,2,0.0,11.0
1,Active Inference,1,1580.0,20591.971133392042,22034.532479026977,5,7,5,7,1,0,0,8.0,0.0
1,Active Inference,1,1590.0,20057.67064576873,45613.92427464169,3,11,3,11,0,0,2,0.0,19.0
1,Active Inference,1,1600.0,30462.35597689196,46641.724153073555,5,9,5,8,0,1,2,0.0,0.0
1,Active Inference,1,1610.0,35731.90080827067,17402.08551045597,8,6,8,6,0,1,0,11.0,0.0
1,Active Inference,1,1620.0,4090.1335939338405,58346.947597373925,3,11,3,11,0,3,0,0.0,9.0
1,Active Inference,1,1630.0,8314.772776856893,78454.78015227929,2,15,2,14,0,3,2,0.0,61.0
1,Active Inference,1,1640.0,12483.845524367076,44998.07274943601,5,8,5,8,0,1,2,8.0,0.0
1,Active Inference,1,1650.0,31657.43221380871,33427.37375155762,7,6,7,6,1,0,2,25.0,0.0
1,Active Inference,1,1660.0,34357.61321516453,40459.187022988466,10,5,10,5,1,1,0,66.0,0.0
1,Active Inference,1,1670.0,11792.579272754581,31451.511714407345,3,9,3,9,0,1,2,0.0,0.0
1,Active Inference,1,1680.0,54810.29995500564,29574.856957676835,7,8,7,8,1,0,2,16.0,0.0
1,Active Inference,1,1690.0,48168.90298420956,62959.59734299772,9,10,9,9,1,1,0,43.0,0.0
1,Active Inference,1,1700.0,34180.121406991195,60640.181124893235,5,13,5,12,0,2,2,0.0,14.0
1,Active Inference,1,1710.0,36035.07885190224,44574.94156248511,6,9,5,8,0,1,2,0.0,0.0
1,Active Inference,1,1720.0,33419.948418129585,60464.28428672526,9,8,8,7,0,0,0,30.0,0.0
1,Active Inference,1,1730.0,10166.238065640177,41746.57695539648,4,12,4,11,0,0,2,0.0,18.0
1,Active Inference,1,1740.0,44115.78694614231,35863.122501011014,8,8,8,8,0,1,2,14.0,0.0
1,Active Inference,1,1750.0,37968.67444938575,57859.91663185324,9,8,8,8,1,1,0,48.0,0.0
1,Active Inference,1,1760.0,46217.429162972934,66357.230962239,5,13,5,12,1,1,0,0.0,12.0
1,Active Inference,1,1770.0,38450.844568083405,84317.5457698039,6,18,6,17,1,1,2,0.0,72.0
1,Active Inference,1,1780.0,51804.63149809669,47650.84451868339,9,9,9,9,1,0,0,19.0,0.0
1,Active Inference,1,1790.0,67711.60900573918,64342.46221269922,7,13,7,13,1,0,0,0.0,26.0
1,Active Inference,1,1800.0,54468.194406535506,103460.3657311378,6,19,6,14,1,0,2,0.0,99.0
1,Active Inference,1,1810.0,16182.676450804018,35703.40898876086,6,8,6,8,1,0,2,6.0,0.0
1,Active Inference,1,1820.0,35850.433620640906,21995.042749466218,9,6,8,6,1,0,0,38.0,0.0
1,Active Inference,1,1830.0,32740.655481649577,21792.59480344105,5,10,4,9,0,0,2,0.0,1.0
1,Active Inference,1,1840.0,39960.54684790915,55537.93819947906,8,11,6,11,0,1,0,14.0,0.0
1,Active Inference,1,1850.0,31780.162654866708,105115.58382203491,4,15,4,15,0,1,2,0.0,11.0
1,Active Inference,1,1860.0,49658.52564246133,37839.73829355642,9,9,9,9,0,0,2,7.0,0.0
1,Active Inference,1,1870.0,55266.30782592074,61326.35094280981,10,10,10,9,0,0,0,33.0,0.0
1,Active Inference,1,1880.0,41937.19486159425,75941.87996551502,6,14,6,14,0,0,0,0.0,8.0
1,Active Inference,1,1890.0,38945.211197007986,54578.1235731233,5,20,5,18,0,0,2,0.0,69.0
1,Active Inference,1,1900.0,23143.576277205295,22284.1998015441,8,10,8,10,0,0,0,17.0,0.0
1,Active Inference,1,1910.0,16177.960295536477,44841.50429045735,4,14,4,13,0,0,0,0.0,17.0
1,Active Inference,1,1920.0,18543.130205886864,98682.94971303738,5,20,4,19,1,2,2,0.0,80.0
1,Active Inference,1,1930.0,69223.13009847353,113705.09644638866,9,12,9,12,2,2,2,6.0,0.0
1,Active Inference,1,1940.0,24180.38418754868,84824.20431556586,11,13,10,12,3,2,0,37.0,0.0
1,Active Inference,1,1950.0,51759.25335081125,61681.81340552927,7,19,7,17,1,3,2,0.0,28.0
1,Active Inference,1,1960.0,40874.24231701964,56815.37345427944,9,10,9,9,2,2,0,0.0,0.0
1,Active Inference,1,1970.0,42160.12085237137,65031.02937160728,4,14,4,14,1,2,2,0.0,14.0
1,Active Inference,1,1980.0,14276.376701115976,43706.58444841178,8,11,8,10,1,2,0,0.0,0.0
1,Active Inference,1,1990.0,8360.03657253291,58128.7072287257,4,17,4,15,0,2,0,0.0,37.0
1,Active Inference,1,2000.0,21446.494557000842,74077.16060327004,4,22,4,20,0,2,2,0.0,118.0
1,Active Inference,1,2010.0,45718.541686171055,103739.04774744328,9,15,7,13,1,1,2,0.0,0.0
1,Active Inference,1,2020.0,56391.112872921396,45341.5365681229,10,13,10,12,1,1,0,26.0,0.0
1,Active Inference,1,2030.0,32668.961129815543,56454.39810674821,6,16,6,13,0,1,2,0.0,23.0
1,Active Inference,1,2040.0,46385.24241928948,72690.10237927949,9,11,9,11,1,1,0,11.0,0.0
1,Active Inference,1,2050.0,59355.74664949291,105679.72362321598,8,19,8,18,2,3,2,0.0,20.0
1,Active Inference,1,2060.0,37718.540499167306,63180.301965899474,11,12,11,11,2,2,0,22.0,0.0
1,Active Inference,1,2070.0,37741.63599453606,80491.42475229384,5,16,5,14,1,2,2,0.0,24.0
1,Active Inference,1,2080.0,29773.839444290774,60801.79215303906,8,12,7,12,1,0,0,7.0,0.0
1,Active Inference,1,2090.0,18154.767049191607,87677.52334707542,6,18,6,17,0,0,2,0.0,27.0
1,Active Inference,1,2100.0,20920.261340043944,83794.75432590865,7,13,6,12,0,1,0,19.0,0.0
1,Active Inference,1,2110.0,37993.83220156963,77783.67845156534,6,18,6,18,0,2,2,0.0,20.0
1,Active Inference,1,2120.0,97570.6347993153,49377.43747979864,12,11,12,11,2,1,2,6.0,0.0
1,Active Inference,1,2130.0,52952.347121324085,50104.12926349971,13,11,12,11,2,1,0,39.0,0.0
1,Active Inference,1,2140.0,12987.563334753992,100628.40317738439,4,17,4,15,0,3,2,0.0,27.0
1,Active Inference,1,2150.0,24943.520073506887,69805.75727508563,7,14,7,13,0,2,2,1.0,0.0
1,Active Inference,1,2160.0,29738.24434998801,116504.8407914089,10,12,10,12,0,2,0,33.0,0.0
1,Active Inference,1,2170.0,43759.988011862035,75520.18418568639,8,20,8,18,1,2,2,0.0,26.0
1,Active Inference,1,2180.0,62966.99681608642,45420.689307472065,11,11,10,11,1,1,2,18.0,0.0
1,Active Inference,1,2190.0,42736.67403917856,42064.07887653807,15,13,13,13,1,1,0,69.0,0.0
1,Active Inference,1,2200.0,14737.677581402108,55803.862409230045,7,17,7,17,0,1,2,0.0,32.0
1,Active Inference,1,2210.0,39749.84189246841,45926.45725392986,9,11,9,11,1,0,2,13.0,0.0
1,Active Inference,1,2220.0,46930.36040704559,30995.74194580767,13,9,12,9,1,0,2,63.0,0.0
1,Active Inference,1,2230.0,70296.93248549798,25795.35306938652,17,10,14,9,1,0,0,145.0,0.0
1,Active Inference,1,2240.0,39916.076263309675,52147.25087371016,9,16,8,13,0,0,0,0.0,14.0
1,Active Inference,1,2250.0,15822.253839179983,90434.51392405387,4,21,4,20,0,1,0,0.0,81.0
1,Active Inference,1,2260.0,24483.521833752242,79762.47591584276,6,29,6,24,0,1,2,0.0,209.0
1,Active Inference,1,2270.0,31265.619490123994,111625.85448020355,10,20,9,15,1,2,2,8.0,0.0
1,Active Inference,1,2280.0,62426.26349053205,51547.72220869435,13,12,12,11,1,1,2,49.0,0.0
1,Active Inference,1,2290.0,33674.3008839869,33942.02387840738,15,10,13,10,1,0,0,124.0,0.0
1,Active Inference,1,2300.0,8842.188650535596,53557.30899548459,5,18,5,18,0,1,0,0.0,19.0
1,Active Inference,1,2310.0,33569.673134193145,100398.88066372469,5,24,5,20,1,2,2,0.0,93.0
1,Active Inference,1,2320.0,57933.64169494757,62940.149260119804,11,16,11,16,2,2,2,4.0,0.0
1,Active Inference,1,2330.0,48387.431981573376,63482.46251541411,14,13,12,13,2,1,0,36.0,0.0
1,Active Inference,1,2340.0,17857.3918112335,37966.26206300383,8,18,6,17,0,1,2,0.0,24.0
1,Active Inference,1,2350.0,29665.276443157614,43389.086494908785,9,13,9,13,0,1,0,14.0,0.0
1,Active Inference,1,2360.0,7249.219410067264,58322.00471074286,4,19,4,18,0,1,2,0.0,16.0
1,Active Inference,1,2370.0,25944.32182665936,45553.12168380652,8,12,8,11,0,0,2,3.0,0.0
1,Active Inference,1,2380.0,56901.387857411784,56975.51738284987,13,12,11,12,1,0,2,35.0,0.0
1,Active Inference,1,2390.0,59481.78489184221,55571.60030633634,17,12,15,10,1,1,0,105.0,0.0
1,Active Inference,1,2400.0,49601.81836467626,79836.63190749439,8,19,8,17,1,1,2,0.0,22.0
1,Active Inference,1,2410.0,25834.009969385384,76004.0436700953,11,13,11,11,1,1,0,11.0,0.0
1,Active Inference,1,2420.0,30561.966453177803,97549.52523423056,5,21,5,18,0,2,2,0.0,15.0
1,Active Inference,1,2430.0,34236.048449581445,112679.50809647737,9,17,9,15,0,1,0,2.0,0.0
1,Active Inference,1,2440.0,34998.36672916526,83102.91483722997,7,21,7,21,0,1,2,0.0,35.0
1,Active Inference,1,2450.0,26076.23962062661,66211.09682001092,10,15,10,15,0,1,0,13.0,0.0
1,Active Inference,1,2460.0,23181.94067529697,83403.350677752,6,20,6,16,0,1,2,0.0,32.0
1,Active Inference,1,2470.0,35108.294491333494,57307.63893087529,9,14,9,14,1,0,0,9.0,0.0
1,Active Inference,1,2480.0,53846.782062792736,54848.90347349357,7,17,7,14,2,0,2,0.0,38.0
1,Active Inference,1,2490.0,82427.78478015188,76457.03861559738,11,11,9,10,2,1,0,4.0,0.0
1,Active Inference,1,2500.0,74530.00565828156,124594.48524100777,8,18,7,17,0,1,0,0.0,12.0
1,Active Inference,1,2510.0,85645.88889021178,91650.63724816621,8,23,8,22,1,2,2,0.0,83.0
1,Active Inference,1,2520.0,60010.63321012388,123075.7019491217,12,18,12,18,1,3,0,17.0,0.0
1,Active Inference,1,2530.0,50846.07518055968,128997.77765474154,8,25,8,22,2,3,2,0.0,40.0
1,Active Inference,1,2540.0,87257.29771757593,118642.42721061026,11,15,10,15,2,2,2,12.0,0.0
1,Active Inference,1,2550.0,58911.383190882145,82175.49660554004,13,12,12,12,3,3,0,63.0,0.0
1,Active Inference,1,2560.0,48665.60643342328,106322.80163067653,7,20,7,19,2,6,2,0.0,25.0
1,Active Inference,1,2570.0,37584.84410903307,74138.8622448333,10,15,10,15,3,3,0,17.0,0.0
1,Active Inference,1,2580.0,43187.23463215176,104507.58859640875,6,21,6,19,1,5,2,0.0,31.0
1,Active Inference,1,2590.0,12975.409136385531,56069.16083227443,7,11,7,11,1,2,2,4.0,0.0
1,Active Inference,1,2600.0,49661.40981143124,27211.283402252506,11,7,10,5,2,1,2,36.0,0.0
1,Active Inference,1,2610.0,76026.27789721436,46029.34522110666,14,8,12,8,3,1,0,98.0,0.0
1,Active Inference,1,2620.0,63034.71744131755,69226.78495034226,7,13,6,11,2,2,0,0.0,2.0
1,Active Inference,1,2630.0,16090.187137693827,109802.66459032908,4,18,4,18,0,4,2,0.0,46.0
1,Active Inference,1,2640.0,32283.997707028575,53031.752116386,7,8,7,8,0,2,2,13.0,0.0
