scenario,controller,seed,ttime,North_CO2,East_CO2,vehicles_NS,vehicles_EW,observed_NS,observed_EW,bus_count_NS,bus_count_EW,phase,idle_time_NS,idle_time_EW
4,Active Inference,31,1650.0,26060.89756778474,49851.003635425004,4,11,0,10,1,1,2,0.0,30.0
4,Active Inference,31,1660.0,31920.794940946857,38588.41572272924,7,7,4,3,1,1,0,9.0,0.0
4,Active Inference,31,1670.0,8466.225745592692,54656.21136117792,3,11,3,7,0,1,2,0.0,19.0
4,Active Inference,31,1680.0,44715.24488404264,29443.78670029604,7,8,4,8,1,0,2,18.0,0.0
4,Active Inference,31,1690.0,43263.598727085475,58575.67853875913,9,9,5,4,1,1,0,45.0,0.0
4,Active Inference,31,1700.0,34777.059658528626,72439.22447409017,5,13,3,8,0,2,0,0.0,11.0
4,Active Inference,31,1710.0,32904.12322696417,65428.770617448914,4,18,2,9,0,2,2,0.0,66.0
4,Active Inference,31,1720.0,22112.30154185141,68054.47976833752,7,9,6,5,0,0,0,8.0,0.0
4,Active Inference,31,1730.0,10383.377034271816,46652.33941219466,4,13,3,9,0,0,2,0.0,26.0
4,Active Inference,31,1740.0,41649.90466011506,37254.12058842044,8,8,6,4,0,1,2,8.0,0.0
4,Active Inference,31,1750.0,44211.665798109185,62213.44262822613,9,8,5,4,1,1,0,40.0,0.0
4,Active Inference,31,1760.0,43751.951263407405,69935.14408031837,5,13,2,7,1,1,2,0.0,8.0
4,Active Inference,31,1770.0,21212.214668241206,76954.55239643468,7,10,4,7,1,0,0,0.0,0.0
4,Active Inference,31,1780.0,42896.79779797014,58937.330065583126,5,14,4,9,0,0,2,0.0,21.0
4,Active Inference,31,1790.0,54296.95802943743,36599.232528024775,8,8,5,6,1,0,0,7.0,0.0
4,Active Inference,31,1800.0,42594.200897997,68858.337459766,6,14,3,9,1,0,2,0.0,18.0
4,Active Inference,31,1810.0,20653.64420965209,24850.000122041896,6,8,1,7,1,0,2,4.0,0.0
4,Active Inference,31,1820.0,40485.053779131136,21503.49181592314,9,7,6,7,1,0,2,40.0,0.0
4,Active Inference,31,1830.0,53577.95794764064,23294.461653556587,11,8,7,5,1,0,0,100.0,0.0
4,Active Inference,31,1840.0,32398.566431081337,72424.63744585619,4,14,3,9,0,1,0,0.0,7.0
4,Active Inference,31,1850.0,25719.164932648542,119111.8164335998,5,18,2,9,0,1,2,0.0,52.0
4,Active Inference,31,1860.0,50186.269927508205,69889.68628817514,10,10,6,3,0,1,0,19.0,0.0
4,Active Inference,31,1870.0,38716.135632795515,80449.06125248382,6,16,5,8,0,1,2,0.0,34.0
4,Active Inference,31,1880.0,52984.554112497935,59482.88315668784,10,10,8,5,0,0,0,14.0,0.0
4,Active Inference,31,1890.0,25043.908271891654,48266.28560603934,5,15,3,8,0,0,2,0.0,18.0
4,Active Inference,31,1900.0,19501.11745901508,25959.29025149768,8,9,8,7,0,0,0,22.0,0.0
4,Active Inference,31,1910.0,14661.697059974656,38938.21416564959,5,13,3,8,0,0,2,0.0,8.0
4,Active Inference,31,1920.0,33313.234435870676,61185.88791948986,7,10,3,4,1,2,2,10.0,0.0
4,Active Inference,31,1930.0,68498.42582797115,102463.23132447514,11,12,7,8,2,2,2,35.0,0.0
4,Active Inference,31,1940.0,36635.55771004878,77612.78889049815,13,14,6,7,3,2,2,86.0,0.0
4,Active Inference,31,1950.0,92845.59760213812,63245.278095532885,18,10,9,5,3,3,2,174.0,0.0
4,Active Inference,31,1960.0,79709.2086135242,64979.92918611983,20,9,12,6,4,2,0,285.0,0.0
4,Active Inference,31,1970.0,61446.2749089116,78669.9466491552,8,13,7,4,1,2,0,0.0,14.0
4,Active Inference,31,1980.0,27644.273723194423,55315.50765509722,6,19,4,12,1,3,2,0.0,72.0
4,Active Inference,31,1990.0,15508.79448306693,64726.94266925817,7,13,7,9,1,1,2,16.0,0.0
4,Active Inference,31,2000.0,33815.50275955923,34940.22837071045,10,8,10,6,1,0,0,55.0,0.0
4,Active Inference,31,2010.0,40426.46682299141,106862.49139548712,7,14,6,13,1,1,0,0.0,12.0
4,Active Inference,31,2020.0,41499.86947242908,85964.4750372542,6,22,5,15,1,1,2,0.0,71.0
4,Active Inference,31,2030.0,35033.95996190418,33915.61249476041,9,14,6,14,1,1,0,4.0,44.0
4,Active Inference,31,2040.0,57081.68594111108,80440.42688643618,7,19,5,15,1,1,2,0.0,104.0
4,Active Inference,31,2050.0,71618.30404350472,88404.50017949738,11,19,11,17,2,1,0,6.0,142.0
4,Active Inference,31,2060.0,39797.49853404062,107435.14389600993,7,24,3,20,2,2,2,0.0,224.0
4,Active Inference,31,2070.0,47883.88544988868,87458.0728331711,9,18,5,16,3,1,2,22.0,281.0
4,Active Inference,31,2080.0,50624.02128243004,81009.30964430021,12,20,7,18,3,0,0,71.0,368.0
4,Active Inference,31,2090.0,19826.127214734584,101991.95637469304,6,25,6,21,0,0,2,0.0,492.0
4,Active Inference,31,2100.0,16849.148261910475,106981.30130454824,7,23,7,18,0,1,0,20.0,113.0
4,Active Inference,31,2110.0,28788.995864802557,85749.4333747442,6,30,6,19,0,2,2,0.0,145.0
4,Active Inference,31,2120.0,91245.81674957395,78757.14456938408,12,24,9,20,2,2,2,6.0,171.0
4,Active Inference,31,2130.0,46607.46621411467,88282.27554020862,13,24,12,18,2,3,0,40.0,254.0
4,Active Inference,31,2140.0,18616.446639613358,135711.1736757517,4,30,4,17,0,5,2,0.0,361.0
4,Active Inference,31,2150.0,29066.487489481264,113140.18846709882,7,29,6,15,0,4,2,2.0,414.0
4,Active Inference,31,2160.0,29767.592978310935,135533.0924083605,10,26,10,15,0,4,0,26.0,502.0
4,Active Inference,31,2170.0,39942.09175242901,103740.34784377812,7,34,4,24,1,4,2,0.0,610.0
4,Active Inference,31,2180.0,58952.93208552079,120867.7643800006,10,28,9,19,1,5,0,9.0,692.0
4,Active Inference,31,2190.0,42662.73075864073,107941.02938507043,8,35,8,22,1,5,2,0.0,837.0
4,Active Inference,31,2200.0,24266.339784583382,117403.68515948448,11,28,11,17,1,4,2,26.0,899.0
4,Active Inference,31,2210.0,55892.4494480765,96453.69957263535,13,27,12,21,2,3,2,82.0,1000.0
4,Active Inference,31,2220.0,66849.80693489696,94300.98735881067,17,26,15,17,2,3,0,175.0,1092.0
4,Active Inference,31,2230.0,74701.71584407093,96034.13554067555,10,32,8,22,1,3,2,0.0,1232.0
4,Active Inference,31,2240.0,41647.69656715138,117139.80658667666,13,29,10,22,1,4,0,42.0,1293.0
4,Active Inference,31,2250.0,29163.48458685167,97229.2722440137,6,33,6,20,0,4,2,0.0,1411.0
4,Active Inference,31,2260.0,33497.20048606061,119731.46050613125,11,32,11,22,0,4,0,24.0,1503.0
4,Active Inference,31,2270.0,29771.437325724353,140752.1409370545,7,39,7,25,0,5,2,0.0,1648.0
4,Active Inference,31,2280.0,58936.86139635499,144392.19647431842,11,33,8,28,1,5,0,27.0,1733.0
4,Active Inference,31,2290.0,27351.150989424343,124592.89553546508,6,41,6,25,1,5,2,0.0,1880.0
4,Active Inference,31,2300.0,27110.277540569587,132519.23979358186,9,36,9,26,1,5,0,15.0,1996.0
4,Active Inference,31,2310.0,33639.6963188068,123158.54261282813,5,40,4,22,1,6,2,0.0,1445.0
4,Active Inference,31,2320.0,52356.129044998575,146323.087501076,11,34,9,25,2,6,0,6.0,36.0
4,Active Inference,31,2330.0,42196.27309831981,142885.4236888056,8,41,8,29,1,6,2,0.0,56.0
4,Active Inference,31,2340.0,37414.72548211335,162246.5327429273,12,34,11,23,1,4,0,12.0,5.0
4,Active Inference,31,2350.0,8869.28677564125,115983.52368739729,5,41,5,32,0,5,2,0.0,61.0
4,Active Inference,31,2360.0,30840.52785880763,133615.4371550665,8,33,8,24,0,3,2,8.0,8.0
4,Active Inference,31,2370.0,41334.81121801769,115609.26367947641,12,28,12,24,0,2,0,50.0,0.0
4,Active Inference,31,2380.0,55748.51396705808,95513.81025612065,8,35,8,29,1,2,2,0.0,38.0
4,Active Inference,31,2390.0,44929.62802658948,117930.6246830831,12,29,11,23,1,2,0,18.0,2.0
4,Active Inference,31,2400.0,37229.95394488814,95710.73050717989,7,35,6,28,1,2,2,0.0,60.0
4,Active Inference,31,2410.0,36063.09103278329,109304.88278300033,10,29,10,23,1,2,0,9.0,2.0
4,Active Inference,31,2420.0,28864.349718739963,111595.5550520512,5,36,5,28,0,2,2,0.0,47.0
4,Active Inference,31,2430.0,23392.72568561173,153653.98352022262,9,32,8,21,0,2,0,2.0,6.0
4,Active Inference,31,2440.0,24314.015247448086,134000.64606951122,6,37,6,26,0,2,2,0.0,54.0
4,Active Inference,31,2450.0,28861.554499293634,120524.14341701906,9,31,9,22,0,2,0,7.0,4.0
4,Active Inference,31,2460.0,15979.779892332233,101855.41148844088,6,35,6,20,0,2,2,0.0,68.0
4,Active Inference,31,2470.0,36319.07609597119,116219.7906254558,9,28,8,27,1,1,0,8.0,3.0
4,Active Inference,31,2480.0,55967.30343983103,90555.81534189824,7,33,7,25,2,2,2,0.0,52.0
4,Active Inference,31,2490.0,95943.57839417651,116258.6164246105,11,25,11,16,2,1,2,5.0,1.0
4,Active Inference,31,2500.0,87218.71261951048,141937.71977451595,15,20,15,14,2,1,0,43.0,0.0
4,Active Inference,31,2510.0,71574.9488503616,97503.57142875076,10,25,9,19,1,1,2,0.0,55.0
4,Active Inference,31,2520.0,55772.82817719802,136433.24979811074,13,20,8,16,1,2,0,25.0,1.0
4,Active Inference,31,2530.0,58169.873589756426,157497.31371711334,7,27,7,19,1,3,2,0.0,40.0
4,Active Inference,31,2540.0,79074.38172048773,125404.78001989855,11,21,10,17,2,3,2,9.0,0.0
4,Active Inference,31,2550.0,75238.7498511058,112061.93334177128,13,14,11,14,3,4,0,57.0,0.0
4,Active Inference,31,2560.0,39714.870076890336,132863.45667453195,7,23,5,23,2,6,2,0.0,36.0
4,Active Inference,31,2570.0,37344.23496073629,91470.07861501745,9,16,7,13,3,3,2,20.0,0.0
4,Active Inference,31,2580.0,56116.04740321917,117176.74657599177,13,14,8,10,3,3,0,77.0,0.0
4,Active Inference,31,2590.0,11929.326899437001,55032.401133421474,5,16,5,13,0,3,2,0.0,26.0
4,Active Inference,31,2600.0,36717.49628613086,36223.25166524094,8,10,8,7,1,1,2,11.0,0.0
4,Active Inference,31,2610.0,66225.73243792952,34090.32613673869,11,8,5,8,2,1,0,44.0,0.0
4,Active Inference,31,2620.0,48978.04056507389,52459.70878884349,7,13,7,8,2,2,2,0.0,10.0
4,Active Inference,31,2630.0,45673.620947340394,113590.74377133498,8,10,8,10,2,3,0,15.0,0.0
4,Active Inference,31,2640.0,22209.055671769012,77810.88829924865,4,13,4,13,0,3,2,0.0,5.0
4,Active Inference,31,2650.0,53137.16085831309,93095.3052722371,6,9,6,5,0,2,0,0.0,0.0
4,Active Inference,31,2660.0,33513.29012501135,59132.22904615715,5,14,4,11,0,2,2,0.0,20.0
4,Active Inference,31,2670.0,42889.188481200305,27134.10267701815,7,8,7,6,2,1,2,6.0,0.0
4,Active Inference,31,2680.0,88849.64911045924,52782.0731427687,11,7,11,7,4,1,2,33.0,0.0
4,Active Inference,31,2690.0,53482.04782369536,25634.15081859376,13,5,12,4,4,1,0,87.0,0.0
4,Active Inference,31,2700.0,42155.750982027996,73307.70443492489,5,11,5,8,1,2,0,0.0,19.0
4,Active Inference,31,2710.0,40443.81090852084,124995.17815007086,4,17,4,17,1,3,2,0.0,70.0
4,Active Inference,31,2720.0,48455.169118989186,101890.79239736129,7,10,7,10,1,2,0,0.0,0.0
4,Active Inference,31,2730.0,63103.88452065395,79289.51871393363,6,13,5,13,0,2,2,0.0,11.0
4,Active Inference,31,2740.0,40187.60444428399,47445.20761111792,6,7,6,4,0,1,2,16.0,0.0
4,Active Inference,31,2750.0,50591.37799779554,29539.69843208274,10,6,10,4,1,0,0,54.0,0.0
4,Active Inference,31,2760.0,17014.914868350934,60916.89225368584,4,10,4,7,1,1,0,0.0,8.0
4,Active Inference,31,2770.0,2624.722222222222,65150.75761127975,1,13,1,10,0,2,2,0.0,53.0
4,Active Inference,31,2780.0,9485.756372107622,17638.94493286679,3,5,3,5,0,1,2,0.0,0.0
4,Active Inference,31,2790.0,26566.7053175189,14323.752485892433,4,1,4,1,1,0,2,0.0,0.0
4,Active Inference,31,2800.0,21776.57094249569,34379.17971172309,5,6,5,5,1,0,0,11.0,0.0
4,Active Inference,31,2810.0,13887.988398449315,35455.04859963101,2,8,2,3,0,0,2,0.0,0.0
4,Active Inference,31,2820.0,36119.42688965508,62529.11448349166,6,7,5,7,0,2,0,9.0,0.0
4,Active Inference,31,2830.0,7707.925934932307,37785.0564863288,3,7,3,7,0,2,2,0.0,7.0
4,Active Inference,31,2840.0,49575.64004956925,0.0,5,2,5,2,2,0,2,6.0,0.0
4,Active Inference,31,2850.0,37947.947277993415,23954.998266821607,6,3,6,2,2,1,0,36.0,0.0
4,Active Inference,31,2860.0,5012.144127144977,32126.952157200256,1,5,1,5,0,1,0,0.0,0.0
4,Active Inference,31,2870.0,0.0,5249.4143631120805,2,5,2,5,0,1,2,0.0,9.0
4,Active Inference,31,2880.0,7719.88885300722,23560.696002092944,3,4,3,4,0,0,0,0.0,0.0
4,Active Inference,31,2890.0,5205.066334733728,15471.749466292735,1,5,1,3,0,1,2,0.0,0.0
4,Active Inference,31,2900.0,2624.722222222222,33460.9459110722,1,2,1,2,0,1,0,6.0,0.0
4,Active Inference,31,2910.0,9374.200025745378,47963.23996802142,1,6,1,5,0,1,2,0.0,0.0
4,Active Inference,31,2920.0,34350.03619501627,50523.88909343578,4,5,3,5,0,1,2,0.0,0.0
4,Active Inference,31,2930.0,43357.9823767586,41764.68562072024,5,5,5,5,1,2,0,5.0,0.0
4,Active Inference,31,2940.0,16254.080716926355,39056.25774255811,2,7,2,6,1,2,2,0.0,4.0
4,Active Inference,31,2950.0,7774.388105192833,23883.792366961887,2,3,2,2,1,0,0,4.0,0.0
4,Active Inference,31,2960.0,16871.064174722796,52339.13226638979,1,6,1,6,0,1,2,0.0,6.0
4,Active Inference,31,2970.0,23418.23867056163,15886.2691732067,3,3,3,1,0,1,2,0.0,0.0
4,Active Inference,31,2980.0,22730.348380395506,1479.873414408901,5,2,5,2,1,0,0,1.0,0.0
4,Active Inference,31,2990.0,38572.90309085552,24164.40734875667,2,5,2,5,1,1,0,0.0,0.0
4,Active Inference,31,3000.0,27204.38138656126,37853.23251919267,2,5,2,4,2,1,0,0.0,17.0
4,Active Inference,31,3010.0,15819.031774052915,20156.40661992579,2,7,2,7,1,1,2,0.0,50.0
4,Active Inference,31,3020.0,7555.841838263177,16258.468760441636,2,4,2,4,1,0,0,1.0,0.0
4,Active Inference,31,3030.0,8648.113457690393,5242.671475648324,2,4,2,4,0,0,2,0.0,4.0
4,Active Inference,31,3040.0,9363.442153922128,0.0,3,0,3,0,0,0,0,0.0,0.0
4,Active Inference,31,3050.0,30323.220035232975,26969.69180483636,2,4,2,4,1,0,0,0.0,0.0
4,Active Inference,31,3060.0,15610.425764642052,7838.853406171283,2,4,2,4,1,0,0,0.0,0.0
4,Active Inference,31,3070.0,15020.548762992574,24104.449586142466,1,5,1,3,0,1,2,0.0,20.0
4,Active Inference,31,3080.0,10927.944397438518,45469.03115621334,1,4,1,4,0,2,2,0.0,0.0
4,Active Inference,31,3090.0,6403.08869722438,25677.197087102926,2,5,2,5,0,1,0,0.0,0.0
4,Active Inference,31,3100.0,28110.51122409654,51790.412311002285,5,7,5,7,2,3,2,0.0,11.0
4,Active Inference,31,3110.0,55688.27734628292,52942.70697333114,5,3,5,2,2,3,0,4.0,0.0
4,Active Inference,31,3120.0,23105.73493799231,26556.167024333005,2,5,2,5,2,3,2,0.0,7.0
4,Active Inference,31,3130.0,13196.944444444445,5249.444444444444,3,2,3,2,2,0,0,16.0,0.0
4,Active Inference,31,3140.0,0.0,18021.407855630438,1,3,1,0,0,0,2,0.0,0.0
4,Active Inference,31,3150.0,0.0,71508.88931709771,1,5,1,5,0,1,2,0.0,0.0
4,Active Inference,31,3160.0,51390.797791510966,89411.98483818016,4,6,4,6,1,1,0,9.0,0.0
4,Active Inference,31,3170.0,44130.10249476274,31556.611823963627,6,6,6,6,2,1,2,0.0,21.0
4,Active Inference,31,3180.0,27472.94099392559,32443.84499729857,7,4,7,4,2,2,0,5.0,0.0
4,Active Inference,31,3190.0,3653.346304617742,80889.50167567846,1,8,1,8,0,2,0,0.0,0.0
4,Active Inference,31,3200.0,11353.169098273724,104851.27046127093,1,11,1,10,0,4,2,0.0,0.0
4,Active Inference,31,3210.0,52738.132286261265,37962.415619270796,2,3,2,2,0,2,0,0.0,0.0
4,Active Inference,31,3220.0,26694.68586902452,51941.921759577446,2,5,2,5,0,2,2,0.0,10.0
4,Active Inference,31,3230.0,59236.51398535435,50213.491502333854,5,6,5,5,1,0,0,11.0,0.0
4,Active Inference,31,3240.0,36238.0467077386,14569.827190366515,3,6,2,5,1,0,0,0.0,4.0
4,Active Inference,31,3250.0,26102.44000842009,42488.301140869466,3,7,1,7,1,1,2,0.0,42.0
4,Active Inference,31,3260.0,17084.21925613903,11198.986910854712,3,1,2,1,1,1,0,0.0,0.0
4,Active Inference,31,3270.0,0.0,17459.08890103711,0,3,0,2,0,1,2,0.0,1.0
4,Active Inference,31,3280.0,31680.310188258743,35508.2214671614,3,5,3,1,1,1,2,0.0,0.0
4,Active Inference,31,3290.0,40720.36824316411,19093.756205598223,3,3,3,0,1,1,2,0.0,0.0
4,Active Inference,31,3300.0,26204.914441376884,0.0,4,0,3,0,2,0,2,3.0,0.0
4,Active Inference,31,3310.0,46143.054734632235,0.0,4,0,4,0,2,0,2,29.0,0.0
4,Active Inference,31,3320.0,15291.38888888889,7245.855890869969,4,2,4,2,2,0,0,59.0,0.0
4,Active Inference,31,3330.0,0.0,50150.02129756473,0,4,0,4,0,2,2,0.0,0.0
4,Active Inference,31,3340.0,14251.197718510608,64463.28383039076,3,5,3,5,0,3,0,0.0,0.0
4,Active Inference,31,3350.0,4821.444067436196,12291.900588345936,3,5,3,5,0,3,2,0.0,9.0
4,Active Inference,31,3360.0,7800.040868695423,20317.170102618995,3,3,3,2,0,0,0,7.0,0.0
4,Active Inference,31,3370.0,9544.120722478207,16706.502507398298,1,3,1,3,0,0,2,0.0,0.0
4,Active Inference,31,3380.0,0.0,0.0,1,0,1,0,0,0,0,0.0,0.0
4,Active Inference,31,3390.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0
4,Active Inference,31,3400.0,5001.659124354422,8688.746152932774,1,2,1,2,0,0,0,0.0,0.0
4,Active Inference,31,3410.0,0.0,36019.36547975468,1,5,1,2,0,1,0,0.0,0.0
4,Active Inference,31,3420.0,15598.305646565532,23024.59023813906,1,5,1,5,1,1,2,0.0,8.0
4,Active Inference,31,3430.0,0.0,0.0,1,0,1,0,1,0,2,0.0,0.0
4,Active Inference,31,3440.0,13564.33811548012,0.0,3,0,2,0,1,0,0,2.0,0.0
4,Active Inference,31,3450.0,0.0,0.0,2,0,2,0,0,0,2,0.0,0.0
4,Active Inference,31,3460.0,9457.913001343131,23514.986198418752,3,4,3,4,0,0,0,4.0,0.0
4,Active Inference,31,3470.0,2290.9349020172517,13685.310729075423,1,4,1,4,0,0,2,0.0,0.0
4,Active Inference,31,3480.0,2624.059184684755,0.0,1,0,1,0,0,0,0,3.0,0.0
4,Active Inference,31,3490.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0
4,Active Inference,31,3500.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
4,Active Inference,31,3510.0,0.0,26434.456351421097,0,3,0,3,0,0,2,0.0,0.0
4,Active Inference,31,3520.0,24264.38246404508,27568.585723912067,2,5,2,4,1,0,0,0.0,0.0
4,Active Inference,31,3530.0,13529.320061104288,13393.122028031197,2,5,2,5,1,0,2,0.0,13.0
4,Active Inference,31,3540.0,15938.76907562992,0.0,4,0,2,0,1,0,0,3.0,0.0
4,Active Inference,31,3550.0,8507.292148819115,0.0,2,0,2,0,0,0,2,0.0,0.0
4,Active Inference,31,3560.0,5225.7883499334175,8291.290356399613,2,2,2,2,0,0,0,3.0,0.0
4,Active Inference,31,3570.0,0.0,20797.19347126157,0,3,0,2,0,1,2,0.0,0.0
4,Active Inference,31,3580.0,6699.591422147825,24147.200722475893,1,3,1,3,0,1,0,0.0,0.0
4,Active Inference,31,3590.0,0.0,8260.1575948552,1,3,1,2,0,1,2,0.0,2.0
4,Active Inference,31,3600.0,2624.722222222222,31868.056853166538,1,3,1,3,0,1,0,4.0,0.0
4,Active Inference,31,3610.0,0.0,18286.45989342817,0,3,0,3,0,1,2,0.0,0.0
4,Active Inference,31,3620.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
4,Active Inference,31,3630.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0
4,Active Inference,32,10.0,26100.53246231989,2704.3944325751336,5,4,4,4,1,0,2,0.0,0.0
4,Active Inference,32,20.0,45299.064065221915,0.0,6,1,3,1,1,0,2,1.0,0.0
4,Active Inference,32,30.0,31264.279257243503,0.0,6,0,4,0,1,0,2,33.0,0.0
4,Active Inference,32,40.0,23165.555555555555,0.0,6,0,5,0,1,0,2,88.0,0.0
4,Active Inference,32,50.0,23165.555555555555,7001.870721165012,6,2,5,2,1,0,0,148.0,0.0
4,Active Inference,32,60.0,0.0,7380.555555555556,0,3,0,3,0,0,2,0.0,0.0
4,Active Inference,32,70.0,0.0,51059.808680550326,1,4,1,4,0,0,2,0.0,0.0
4,Active Inference,32,80.0,2524.2610614744904,38097.27464963983,1,3,1,2,0,0,0,0.0,0.0
4,Active Inference,32,90.0,0.0,10004.964855414746,0,3,0,3,0,0,2,0.0,8.0
4,Active Inference,32,100.0,0.0,12032.21596560143,0,2,0,2,0,0,0,0.0,0.0
4,Active Inference,32,110.0,7964.68568112025,6126.690209490987,2,2,2,2,0,0,2,0.0,0.0
4,Active Inference,32,120.0,3008.061688235154,7198.441810926488,3,2,3,2,0,0,0,0.0,0.0
4,Active Inference,32,130.0,2711.5023877964604,5270.348663777582,1,2,1,2,0,0,2,0.0,0.0
4,Active Inference,32,140.0,18088.177111515928,5249.444444444444,2,2,2,2,0,0,0,2.0,0.0
4,Active Inference,32,150.0,13486.42988254064,9131.912403919849,1,2,1,2,0,0,2,0.0,0.0
4,Active Inference,32,160.0,7376.234327930859,4647.27849277131,1,1,1,1,0,0,0,1.0,0.0
4,Active Inference,32,170.0,0.0,11464.28488030263,0,2,0,2,0,0,2,0.0,8.0
4,Active Inference,32,180.0,5575.043218284944,38270.20924694328,1,3,1,3,0,0,0,0.0,0.0
4,Active Inference,32,190.0,2477.7976874127576,43806.82391607667,1,6,1,5,0,1,2,0.0,0.0
4,Active Inference,32,200.0,18267.43803097195,10803.577170677112,3,3,3,3,0,1,2,5.0,0.0
4,Active Inference,32,210.0,4688.994921830277,40655.88504872728,3,2,3,2,0,1,0,15.0,0.0
4,Active Inference,32,220.0,9661.147278810933,29712.840444310583,1,2,1,2,1,1,2,0.0,0.0
4,Active Inference,32,230.0,15174.551257741197,23504.62059258991,2,4,2,4,1,0,2,0.0,0.0
4,Active Inference,32,240.0,2842.229116042489,20879.376505639626,2,5,2,5,1,1,0,0.0,0.0
4,Active Inference,32,250.0,0.0,37229.93311241415,0,5,0,4,0,1,2,0.0,13.0
4,Active Inference,32,260.0,0.0,16372.345608672396,0,1,0,1,0,1,2,0.0,0.0
4,Active Inference,32,270.0,0.0,13677.956358736617,0,2,0,2,0,0,0,0.0,0.0
4,Active Inference,32,280.0,10334.33343451907,22036.12287238937,3,4,3,4,0,0,2,0.0,0.0
4,Active Inference,32,290.0,0.0,29900.867669090458,3,3,3,3,0,1,0,0.0,0.0
4,Active Inference,32,300.0,7380.555555555556,20076.361357189417,1,3,1,2,0,1,2,0.0,4.0
4,Active Inference,32,310.0,35095.213639389905,11489.3711086621,2,2,2,2,0,0,0,0.0,0.0
4,Active Inference,32,320.0,45288.50478549909,5070.078052487357,2,2,2,2,0,0,2,0.0,0.0
4,Active Inference,32,330.0,18097.383363539895,11201.134706242065,4,2,4,2,1,0,0,5.0,0.0
4,Active Inference,32,340.0,32829.037125256706,4465.01100908498,2,2,2,2,1,0,0,0.0,0.0
4,Active Inference,32,350.0,14577.158020641256,20699.059689697682,1,4,1,4,1,0,0,0.0,10.0
4,Active Inference,32,360.0,0.0,40630.09490566497,0,6,0,4,0,0,2,0.0,30.0
4,Active Inference,32,370.0,19317.69328840437,43956.09549407194,3,3,1,3,1,1,0,0.0,0.0
4,Active Inference,32,380.0,11692.392040047122,82474.01882088184,3,8,1,7,1,2,2,0.0,5.0
4,Active Inference,32,390.0,7628.578540101686,25009.44099476697,3,5,3,5,1,2,2,10.0,0.0
4,Active Inference,32,400.0,10535.555555555555,0.0,3,0,3,0,1,0,0,39.0,0.0
4,Active Inference,32,410.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0
4,Active Inference,32,420.0,6497.01886597464,50289.55143170332,1,5,1,4,0,1,2,0.0,0.0
4,Active Inference,32,430.0,1870.4970993171153,21370.34324011347,1,5,1,5,0,1,2,0.0,0.0
4,Active Inference,32,440.0,32736.669881162903,0.0,4,0,3,0,1,0,2,3.0,0.0
4,Active Inference,32,450.0,50387.99064440126,15667.195423232079,5,3,5,3,2,0,0,13.0,0.0
4,Active Inference,32,460.0,25355.553953257724,28665.23915957627,2,3,2,2,1,0,0,0.0,0.0
4,Active Inference,32,470.0,32196.235393795592,7599.37856408767,3,5,3,3,0,0,0,0.0,1.0
4,Active Inference,32,480.0,18288.476879331214,17762.599141953375,2,5,2,4,0,0,0,0.0,27.0
4,Active Inference,32,490.0,0.0,45684.61796122975,0,8,0,8,0,0,2,0.0,76.0
4,Active Inference,32,500.0,0.0,43955.49139499955,0,4,0,4,0,0,0,0.0,0.0
4,Active Inference,32,510.0,19865.95829898311,44430.789134592196,4,6,4,1,0,0,0,0.0,11.0
4,Active Inference,32,520.0,8537.471769820615,53033.69633455888,2,9,2,9,0,1,2,0.0,39.0
4,Active Inference,32,530.0,5244.562433228886,14518.856526401727,2,3,2,3,0,1,0,3.0,0.0
4,Active Inference,32,540.0,0.0,15814.732064572609,0,4,0,4,0,2,2,0.0,10.0
4,Active Inference,32,550.0,8982.947518682047,84781.2863478506,1,6,1,4,0,2,2,0.0,0.0
4,Active Inference,32,560.0,0.0,33649.97152875723,1,6,1,5,0,2,2,0.0,0.0
4,Active Inference,32,570.0,2624.722222222222,0.0,1,0,1,0,0,0,0,7.0,0.0
4,Active Inference,32,580.0,24604.99243323368,0.0,3,0,3,0,1,0,2,0.0,0.0
4,Active Inference,32,590.0,23323.341326422677,16946.34985501573,4,4,3,4,1,0,0,0.0,0.0
4,Active Inference,32,600.0,3385.675909582229,2457.2601611611717,1,4,1,4,0,0,2,0.0,0.0
4,Active Inference,32,610.0,2624.722222222222,0.0,1,0,1,0,0,0,0,9.0,0.0
4,Active Inference,32,620.0,20907.29646871488,33744.939599708836,1,4,1,4,1,2,2,0.0,0.0
4,Active Inference,32,630.0,16537.69547306507,70332.34581940417,2,5,2,5,1,3,0,0.0,0.0
4,Active Inference,32,640.0,5249.444444444444,23680.379999854616,2,5,2,5,0,3,2,0.0,2.0
4,Active Inference,32,650.0,5102.148142025914,23894.931811401664,2,3,2,3,0,0,2,0.0,0.0
4,Active Inference,32,660.0,27254.755077153124,25129.37058490958,4,3,3,3,0,0,0,0.0,0.0
4,Active Inference,32,670.0,11943.592357921956,23278.727663839127,2,4,2,4,0,1,2,0.0,2.0
4,Active Inference,32,680.0,23314.84921896353,9667.807730745713,3,3,3,3,1,1,0,3.0,0.0
